"chain";"providedId";"gln";"orgNumber";"name";"address";"postcode";"city";"phone";"email";"latitude";"longitude";"hasPost";"openSunday"
"Rema";"2048950";"7080001395100";"916933002";"Kongsvinger";"Industriveien 5";"2212";"KONGSVINGER";"62818979";"kongsvinger@rema.no";60.2020682;11.9763549;false;false
"Rema";"2051760";"7080001393984";"916772505";"Namsos";"Søren R Thornæs veg 19 AMFI";"7800";"Namsos";"74273720";"namsos@rema.no";64.467456195;11.504728357;false;false
"Rema";"2053499";"7080001391294";"916726627";"Åskollen";"Tverrliggeren 4";"3038";"DRAMMEN";"32818000";"askollen@rema.no";59.7127907;10.2575409;true;false
"Rema";"2055800";"7080001395759";"916982550";"Kjørbekk";"Kjørbekkdalen 14";"3735";"SKIEN";"35530000";"kjorbekk@rema.no";59.1742437;9.6161688;false;false
"Rema";"2056237";"7080001401689";"913914139";"Elgen";"Jegerstien 2";"2406";"ELVERUM";"62400701";"elgen@rema.no";60.884232809;11.53748668;false;false
"Rema";"2056238";"7080001397128";"817041612";"Skreia";"Jerikoveien 5-9";"2848";"SKREIA";"61166600";"skreia@rema.no";59.9325632;10.8821805;false;false
"Rema";"2056259";"7080001403102";"991027890";"Langevåg";"Djupdalen 23";"6030";"LANGEVÅG";"70190670";"langevag@rema.no";62.4408744;6.1950568;false;false
"Rema";"2056313";"7080001403997";"917597243";"Drengsrud";"Drammensveien 896";"1383";"ASKER";"66781660";"drengsrud@rema.no";59.8287862;10.4105293;false;false
"Rema";"2056318";"7080001388171";"916657765";"Olavsgate";"Olavs gate 11";"3256";"LARVIK";"33180018";"olavsgate@rema.no";59.0542267;10.0314862;false;false
"Rema";"2056324";"7080001400958";"990502471";"Borgen";"Søndre Borgen 13";"1388";"BORGEN";"66904400";"borgen@rema.no";59.826577828;10.422518825;false;false
"Rema";"2056659";"7080001401252";"917376298";"Åros";"Hurumveien 49";"3474";"ÅROS";"31282000";"aros@rema.no";59.7046821;10.5125338;false;false
"Rema";"2056660";"7080001402549";"917570795";"Down Town";"Kulltangveien 70";"3921";"PORSGRUNN";"35553500";"downtown@rema.no";59.1378241;9.6410445;false;false
"Rema";"2056774";"7080001389581";"916629729";"Viken";"Damsgårdsveien 35-37";"5058";"BERGEN";"55382000";"viken@rema.no";60.3783712;5.3287929;false;false
"Rema";"2056870";"7080001400989";"917222347";"Åssiden";"Ingenør Rybergsgate 114";"3024";"DRAMMEN";"32885100";"assiden@rema.no";59.7553663;10.1249322;false;false
"Rema";"2056889";"7080001259648";"886898452";"Havstein";"John Skaarvoldsvei 40";"7021";"TRONDHEIM";"72570080";"havstein@rema.no";63.4091243;10.36156;false;false
"Rema";"2056891";"7080001404574";"917532567";"Fosnavåg";"Eggesbøjorda 1";"6090";"Fosnavåg";"70083800";"fosnavag@rema.no";62.326100777;5.639408594;false;false
"Rema";"2056892";"7080001405243";"985460019";"Vabakkjen";"Vabakkjen 4";"5411";"STORD";"53413100";"vabakkjen@rema.no";59.7739607;5.4857734;false;false
"Rema";"2057008";"7080001404017";"917483914";"Gamleveien";"Gamleveien 81";"4315";"Sandnes";"51630900";"gamleveien@rema.no";58.8838067;5.74358;false;false
"Rema";"2057023";"7080001405076";"916082797";"Sellebakk";"Sorgenfri Allè 5";"1651";"SELLEBAKK";"69347860";"sellebakk@rema.no";59.223780498;10.990747579;false;false
"Rema";"2057106";"7080001406141";"917823944";"Støren";"Moøya 34";"7290";"Støren";"72433733";"storen@rema.no";63.0435412;10.2848936;false;false
"Rema";"2057107";"7080001404765";"917907870";"Rodeløkka";"Trondheimsveien 72";"0565";"Oslo";"22719630";"rodelokka@rema.no";59.9234306;10.7721783;false;false
"Rema";"2057364";"7080001404901";"917719128";"Søderlundmyra";"Søderlundmyra 14";"8622";"Mo i Rana";"75158405";"soderlundmyra@rema.no";66.3177653;14.1444444;false;false
"Rema";"2057365";"7080001404772";"917794197";"Sørenga";"Sørengkaia 11";"0194";"OSLO";"22179966";"sorengkaia@rema.no";59.9028296;10.7548822;true;false
"Rema";"2057716";"7080001404833";"917362823";"Maura";"Mauravegen 4";"2032";"MAURA";"63999300";"maura@rema.no";60.2585008;11.0353244;false;false
"Rema";"2059019";"7080001409043";"918029915";"Brattvåg";"Synnalandsvegen";"6270";"BRATTVÅG";"70218250";"brattvag@rema.no";62.6037104;6.4376448;false;false
"Rema";"2059032";"7080001405748";"917907838";"Fyrstikktorget";"Karoline Kristinsenssvei 2";"0661";"Oslo";"22686905";"fyrstikktorget@rema.no";59.9138387;10.797233;false;false
"Rema";"2059766";"7080001408138";"911546213";"Tomasjord";"Evjenveien 120";"9024";"TOMASJORD";"77674400";"tomasjord@rema.no";69.6647831;19.0210222;false;false
"Rema";"2062570";"7080001414962";"918697594";"Korskirkekvartalet";"Nedre Korskirkeallmenningen 1A";"5017";"BERGEN";"55900033";"korskirkekvartalet@rema.no";60.3943601;5.327411;false;false
"Rema";"2062579";"7080001403027";"992563737";"Skogen";"Bøgata 55 a";"3800";"BØ I TELEMARK";"35953595";"skogen@rema.no";59.413112882;9.064520744;false;false
"Rema";"2064972";"7080001409104";"918072756";"Tingsaker";"Tingsakerbakken 9-11";"4790";"LILLESAND";"37040200";"tingsaker@rema.no";58.260815;8.3913089;false;false
"Rema";"2067973";"7080001411428";"918427015";"Vigrestad";"Grønholsveien 5";"4362";"Vigrestad";"51430000";"vigrestad@rema.no";0;0;false;false
"Rema";"2068302";"7080001411336";"917983135";"Kanebogen";"SKILLEVEIEN 5";"9411";"HARSTAD";"77070600";"kanebogen@rema.no";68.7793091;16.5657436;false;false
"Rema";"2068303";"7080001405762";"914290481";"Vika";"Parkveien 64";"0254";"Oslo";"22448500";"vika@rema.no";59.9143931;10.7216949;false;true
"Rema";"2068649";"7080001400712";"992462388";"Konnerud";"Jarlsbergveien 3";"3032";"DRAMMEN";"32886999";"konnerud@rema.no";59.7188026;10.1453677;false;false
"Rema";"2068665";"7080001413415";"918489339";"Nesbyen";"RUKKEDALSVEGEN 45";"3540";"NESBYEN";"32070010";"nesbyen@rema.no";60.568184;9.1035297;false;true
"Rema";"2068666";"7080001411435";"918427058";"Nærbø";"Bernervegen 27";"4365";"Nærbø";"51433100";"naerboe@rema.no";58.6684163;5.643995;false;false
"Rema";"2068753";"7080001414580";"918699635";"Sannergata";"Sannergata 3";"0557";"OSLO";"22670470";"sannergata@rema.no";59.9279306;10.7564862;false;false
"Rema";"2069084";"7080001411817";"890268382";"Kammerherreløkka";"jernbanegata 10";"3916";"PORSGRUNN";"35513000";"kammerherrelokka@rema.no";59.1396358;9.6573273;false;false
"Rema";"2069145";"7080001414467";"918697454";"Tollboden";"C Sundtsgate 60";"5004";"BERGEN";"55900400";"tollboden@rema.no";60.3988174;5.3097068;false;false
"Rema";"2069395";"7080001412739";"912810216";"Hovseter";"Hovseterveien 70-72";"0768";"OSLO";"22145000";"hovseter@rema.no";59.9493814;10.6534245;false;false
"Rema";"2069506";"7080001414818";"918180605";"Kalosjegata";"Kalosjegata 88";"3055";"KROKSTADELVA";"32871000";"kalosjegata@rema.no";0;0;false;false
"Kiwi";"7080001394547";"7080001394547";;"Kiwi 282 Hellerudveien";"Hellerudveien 1A";"0672";"OSLO";"22279000";"kiwi.hellerudveien@kiwi.no";59.9175257734;10.8509918129;false;false
"Kiwi";"7080001395766";"7080001395766";;"Kiwi 281 Heimdalsvingen";"Heimdalsvingen 3";"3117";"TØNSBERG";"33333800";"kiwi.heimdalsvingen@kiwi.no";59.2724545989;10.4275820419;false;false
"Kiwi";"7080001125615";"7080001125615";;"Kiwi 648 Ålgård";"Sandnesveien 28";"4330";"ÅLGÅRD";"51610097";"kiwi.algard@kiwi.no";58.7675145615;5.860079526;false;false
"Kiwi";"7080000876426";"7080000876426";;"Kiwi 701 Vågsbygd Senter";"Vågsbygd Senter";"4621";"KRISTIANSAND S";"38012867";"kiwi.vagsbygd@kiwi.no";58.1248382941;7.9532773301;false;true
"Kiwi";"7080000642960";"7080000642960";;"Kiwi 014 Nannestad";;"2030";"NANNESTAD";"63997250";"kiwi.nannestad@kiwi.no";60.2193496713;11.0173018472;false;false
"Kiwi";"7080000642908";"7080000642908";;"Kiwi 010 Dal";"Vestbysvingen";"2072";"DAL";"63951528";"kiwi.dal@kiwi.no";60.258035163;11.1851983001;false;false
"Kiwi";"7080000195190";"7080000195190";;"Kiwi 210 Minnesund";;"2092";"MINNESUND";"63955505";"kiwi.minnesund@kiwi.no";60.4030338755;11.2426101001;true;false
"Kiwi";"7080000643158";"7080000643158";;"Kiwi 033 Kongsvinger";"Tronsmos veg 1";"2211";"KONGSVINGER";"62826677";"kiwi.kongsvinger@kiwi.no";60.1870243996;12.0079069839;false;false
"Kiwi";"7080000642977";"7080000642977";;"Kiwi 015 Kirkenær";"Gruetorget 1";"2260";"KIRKENÆR";"62948244";"kiwi.kirkenar@kiwi.no";60.4572815614;12.0598760762;false;false
"Kiwi";"7080000643004";"7080000643004";;"Kiwi 018 Flisa";"Tetenvegen 6";"2270";"FLISA";"62951569";"kiwi.flisa@kiwi.no";60.6111679064;12.0130363967;false;true
"Kiwi";"7080000531493";"7080000531493";;"Kiwi 240 Utfarten Hamar";"Karlsvognen 2";"2315";"HAMAR";"97182690";"kiwi.utfarten@kiwi.no";60.8123068244;11.0450155339;true;false
"Kiwi";"7080000001989";"7080000001989";;"Kiwi 213 Hamar";"Vienveien 1";"2318";"HAMAR";"62523710";"kiwi.brein@kiwi.no";60.8153422381;11.0887910019;false;false
"Kiwi";"7080000782994";"7080000782994";;"Kiwi 037 Holset Gården, Hamar";"Østregt. 12";"2317";"HAMAR";"62509400";"kiwi.holsetgarden@kiwi.no";60.7949057728;11.0753894231;false;false
"Kiwi";"7080000927043";"7080000927043";;"Kiwi 242 Næroset";"Åsmarkvegen 761";"2364";"NÆROSET";"62330630";"kiwi.naroset@kiwi.no";60.9756015683;10.7775951265;true;true
"Kiwi";"7080000642878";"7080000642878";;"Kiwi 006 Brumunddal";"Furnesvegen 20 A";"2380";"BRUMUNDDAL";"62343230";"kiwi.brumunddal@kiwi.no";60.8849551766;10.945664401;false;true
"Kiwi";"7080000077168";"7080000077168";;"Kiwi 205 Elverum";"Elvarheimsgate 18";"2408";"ELVERUM";"62414440";"kiwi.elverum@kiwi.no";60.8831642394;11.560279904;false;false
"Kiwi";"7080000642861";"7080000642861";;"Kiwi 004 Trysil";"Sørhusjordet 3";"2420";"TRYSIL";"62450757";"kiwi.trysil@kiwi.no";61.3116403889;12.2677156907;false;true
"Kiwi";"7080000006595";"7080000006595";;"Kiwi 239 Rena";"Tollef Kildesgate 14";"2450";"RENA";"62440117";"kiwi.rena@kiwi.no";61.1315758768;11.3709242688;false;false
"Kiwi";"7080000590360";"7080000590360";;"Kiwi 232 Storgata Lillehammer";"Storgata 62";"2609";"LILLEHAMMER";"61256884";"kiwi.storgata62@kiwi.no";61.1152380305;10.4658176419;false;false
"Kiwi";"7080000020010";"7080000020010";;"Kiwi 231 Røyslimoen";"Røyslivegen 2";"2611";"LILLEHAMMER";"61251540";"kiwi.royslimoen@kiwi.no";61.0995028824;10.5086079588;false;false
"Kiwi";"7080000010943";"7080000010943";;"Kiwi 224 Kvam";"Linvegen 1";"2642";"KVAM";"61216850";"kiwi.kvam@kiwi.no";61.6651910714;9.6991048896;true;false
"Kiwi";"7080000643066";"7080000643066";;"Kiwi 024 Gausdal";"Fargerivegen 2";"2651";"ØSTRE GAUSDAL";"61248760";"kiwi.gausdal@kiwi.no";61.2269663912;10.2232645364;false;false
"Kiwi";"7080000232376";"7080000232376";;"Kiwi 211 Heidal";"Heidalsveien 1807";"2676";"HEIDAL";"61234114";"kiwi.heidal@kiwi.no";61.757929171;9.2859397473;false;false
"Kiwi";"7080000643059";"7080000643059";;"Kiwi 023 Harestua";"Furuveien 2";"2743";"HARESTUA";"61323077";"kiwi.harestua@kiwi.no";60.2028424576;10.7151698091;true;false
"Kiwi";"7080000643011";"7080000643011";;"Kiwi 019 Brandbu";"Orhagavegen 11";"2760";"BRANDBU";"61334655";"kiwi.brandbu@kiwi.no";60.418840031;10.5091372988;false;false
"Kiwi";"7080000024087";"7080000024087";;"Kiwi 223 Jaren";"Sætergutua 7";"2770";"JAREN";"61328877";"kiwi.jaren@kiwi.no";60.3945719489;10.5579213036;true;false
"Kiwi";"7080000642922";"7080000642922";;"Kiwi 011 Gjøvik";"Kirkegata 4";"2821";"GJØVIK";"61138920";"kiwi.gjovik@kiwi.no";60.7975537007;10.6888419187;false;false
"Kiwi";"7080000783007";"7080000783007";;"Kiwi 038 Biri";"Biriveien 58";"2836";"BIRI";"61146800";"kiwi.biri@kiwi.no";60.9561922089;10.6100735988;false;false
"Kiwi";"7080000642847";"7080000642847";;"Kiwi 002 Reinsvoll";"Sentrumsgata 14";"2840";"REINSVOLL";"61159950";"kiwi.reinsvoll@kiwi.no";60.6793356468;10.6192169981;false;false
"Kiwi";"7080000006366";"7080000006366";;"Kiwi 207 Kapp";"Mjøsvegen 513";"2849";"KAPP";"61169180";"kiwi.kapp@kiwi.no";60.7139279331;10.8638895634;true;false
"Kiwi";"7080000643103";"7080000643103";;"Kiwi 028 Hov";"Sentrumsveien 5";"2860";"HOV";"61123072";"kiwi.hov@kiwi.no";60.6995838112;10.3524308281;false;false
"Kiwi";"7080003473431";"7080003473431";;"Kiwi 739 Sørlandsparken";"Barstølveien 60 A";"4636";"KRISTIANSAND S";"38044300";"kiwi.sorlandsparken@kiwi.no";58.1773362468;8.1299716709;false;false
"Kiwi";"7080001014421";"7080001014421";;"Kiwi 633 Jærveien";"Jærveien 2-4";"4319";"SANDNES";"51620077";"kiwi.jarveien@kiwi.no";58.8485039852;5.7293582918;false;false
"Kiwi";"7080000912063";"7080000912063";;"Kiwi 673 Stangeland";"Austre Karmøyveg 189";"4250";"KOPERVIK";"52850179";"kiwi.stangeland@kiwi.no";59.2784250727;5.3122535389;false;false
"Kiwi";"7080001400804";"7080001400804";;"Kiwi 154 Fagereng";"Kvaløyvegen 156";"9013";"TROMSØ";"77699500";"kiwi.fagereng@kiwi.no";69.6469061193;18.8986600495;false;false
"Kiwi";"7080001103729";"7080001103729";;"Kiwi 880 Strandgaten Bergen";"Strandgaten 204";"5004";"BERGEN";"55233485";"kiwi.strandgaten-bergen@kiwi.no";60.3974238083;5.3113141685;false;false
"Kiwi";"7080001400316";"7080001400316";;"Kiwi 169 Hesseng";"Hessengvn 2";"9912";"HESSENG";"78998101";"kiwi.hesseng@kiwi.no";69.6873079632;29.9997803199;false;false
"Kiwi";"7080000004812";"7080000004812";;"Kiwi 436 Semsmoen";"Semsmoveien 49";"3302";"HOKKSUND";"32751130";"kiwi.semsmoen@kiwi.no";59.7715052558;9.881860682;false;false
"Kiwi";"7080001397296";"7080001397296";;"KIWI 078 Hagafoss";"Mogrendvegen 12";"3576";"HOL";"32091600";"kiwi.Hagafoss@kiwi.no";60.5977381803;8.3460633143;false;true
"Kiwi";"7080001408015";"7080001408015";;"Kiwi 698 Vågsgata";"Vågsgata 41";"4306";"SANDNES";"51662300";"kiwi.vagsgata@kiwi.no";58.8531258394;5.7396587126;false;false
"Kiwi";"7080001159719";"7080001159719";;"Kiwi 885 Haugsneset";"Steinneset 2";"5200";"OS";"56307002";"kiwi.haugsneset@kiwi.no";60.1837853412;5.4744760149;false;false
"Kiwi";"7080001401184";"7080001401184";;"Kiwi 279 Briskeby";"Løvenskiolds gate 26";"0260";"OSLO";"22558001";"kiwi.briskeby@kiwi.no";59.9224975376;10.7158358846;false;false
"Kiwi";"7080001255060";"7080001255060";;"Kiwi 490 Ryen";"Ryensvingen 3";"0680";"OSLO";"22199474";"kiwi.ryen@kiwi.no";59.8934406541;10.8049497709;false;true
"Kiwi";"7080000020669";"7080000020669";;"Kiwi 435 Konnerud";"Bernåsbakken 2";"3032";"DRAMMEN";"32885450";"kiwi.konnerud@kiwi.no";59.7192403183;10.1459647004;false;true
"Kiwi";"7080000029013";"7080000029013";;"Kiwi 439 Mjøndalen";"Arbeidergata 17 A";"3050";"MJØNDALEN";"32877504";"kiwi.mjondalen@kiwi.no";59.7497964049;10.0120309399;false;false
"Kiwi";"7080000403301";"7080000403301";;"Kiwi 463 Gauterød";"Gauterødv. 57 A";"3154";"TOLVSRØD";"33327042";"kiwi.gauterod@kiwi.no";59.2801751063;10.4632311479;false;true
"Kiwi";"7080000399604";"7080000399604";;"Kiwi 464 Vear";"Vear-senteret";"3173";"VEAR";"33365116";"kiwi.vear@kiwi.no";59.2635395736;10.3624403665;true;false
"Kiwi";"7080001315269";"7080001315269";;"Kiwi 741 Vegårshei";"Myra";"4985";"VEGÅRSHEI";"37169560";"kiwi.vegarshei@kiwi.no";58.7492699849;8.8642540038;false;false
"Kiwi";"7080000935710";"7080000935710";;"Kiwi 409 Trosterud";"Tvetenv 221";"0675";"OSLO";"22304760";"kiwi.trosterud@kiwi.no";59.9269780443;10.8651945624;false;false
"Kiwi";"7080000908141";"7080000908141";;"Kiwi 479 Oppsal";"Mekanikerveien 32";"0683";"OSLO";"22261190";"kiwi.oppsal@kiwi.no";59.9021062186;10.8417119349;false;false
"Kiwi";"7080000531875";"7080000531875";;"Kiwi 391 Bogstad";"Ankerveien 117";"0757";"OSLO";"22519989";"kiwi.bogstad@kiwi.no";59.9639656298;10.6423352536;false;true
"Kiwi";"7080000935772";"7080000935772";;"Kiwi 425 Rødtvet";"SANDÅSVEIEN 8";"0956";"OSLO";"22253072";"kiwi.rodtvet@kiwi.no";59.9531385215;10.8570730106;false;false
"Kiwi";"7080000063765";"7080000063765";;"Kiwi 322 Slependen";"Tanumveien 2";"1341";"SLEPENDEN";"67548578";"kiwi.slependen@kiwi.no";59.8872109322;10.5005148088;false;false
"Kiwi";"7080000035519";"7080000035519";;"Kiwi 311 Stabekk";"Gamle Ringeriks v 9";"1368";"STABEKK";"67536105";"kiwi.stabekk@kiwi.no";59.9100727676;10.601921058;false;false
"Kiwi";"7080000781850";"7080000781850";;"Kiwi 466 Fusdal";"Fusdal Terrasse 3";"1387";"ASKER";"66785234";"kiwi.fusdal@kiwi.no";59.8332721791;10.4426666887;false;false
"Kiwi";"7080000024773";"7080000024773";;"Kiwi 310 Heggedal";"Heggedalsbakken 6";"1389";"HEGGEDAL";"66796049";"kiwi.heggedal@kiwi.no";59.7866523296;10.4363603731;false;false
"Kiwi";"7080000935666";"7080000935666";;"Kiwi 406 Trollåsen";"Trollåsv 25";"1414";"TROLLÅSEN";"66808040";"kiwi.trollasen@kiwi.no";59.817295007;10.7775289889;false;false
"Kiwi";"7080000196234";"7080000196234";;"Kiwi 474 Flaskebekk";"Kapellv 84";"1450";"NESODDTANGEN";"66911602";"kiwi.flaskebekk@kiwi.no";59.8495095555;10.6587566151;false;false
"Kiwi";"7080000935680";"7080000935680";;"Kiwi 408 Tøyenhaugen";"Blomsterbakken 2";"1487";"HAKADAL";"67075103";"kiwi.toyenhaugen@kiwi.no";60.1122029015;10.8615195316;false;false
"Kiwi";"7080000454136";"7080000454136";;"Kiwi 492 Råbekken";"Dikeveien 6";"1661";"ROLVSØY";"69337670";"kiwi.rabekken@kiwi.no";59.2441078654;10.9833375324;false;false
"Kiwi";"7080001405250";"7080001405250";;"Kiwi 684 Øysenteret";"Østersveien 1";"4083";"HUNDVÅG";"51592000";"kiwi.oysenteret@kiwi.no";59.001362406;5.7240159983;false;false
"Kiwi";"7080000010806";"7080000010806";;"Kiwi 445 Halden";"Iddev 35";"1769";"HALDEN";"69185793";"kiwi.halden@kiwi.no";59.1175699107;11.4112307055;true;false
"Kiwi";"7080000935741";"7080000935741";;"Kiwi 422 Frogner";"Duevegen 19";"2016";"FROGNER";"63820313";"kiwi.frogner@kiwi.no";60.0241214315;11.1016094458;false;false
"Kiwi";"7080000935734";"7080000935734";;"Kiwi 421 Kløfta";"Stasjonsveien 1";"2040";"KLØFTA";"63980005";"kiwi.klofta@kiwi.no";60.0749713836;11.1409513884;false;false
"Kiwi";"7080000935765";"7080000935765";;"Kiwi 424 Gardermoveien";"Gamle Gardermoveg 3";"2067";"JESSHEIM";"63972021";"kiwi.gardemoveien@kiwi.no";60.1529513988;11.130019555;false;false
"Kiwi";"7080001393359";"7080001393359";;"Kiwi 866 Hylkje";"Hylkjebakken 3";"5109";"HYLKJE";"55398800";"kiwi.hylkje@kiwi.no";60.5097204012;5.3478814896;false;false
"Kiwi";"7080001400224";"7080001400224";;"Kiwi 280 Skippergata";"Skippergata 4";"3921";"PORSGRUNN";"35571401";"kiwi.skippergata@kiwi.no";59.135984592;9.6422881049;false;false
"Kiwi";"7080000960712";"7080000960712";;"Kiwi 714 Hånes";"Hånesveien 61";"4635";"KRISTIANSAND S";"38043705";"kiwi.hanes@kiwi.no";58.1811174746;8.088877882;false;false
"Kiwi";"7080001091774";"7080001091774";;"Kiwi 846 Meieribygget Ørsta";"IVAR AASEN-GATA 7";"6150";"ØRSTA";"70067350";"kiwi.meieribygget@kiwi.no";62.1989043052;6.1271425507;false;false
"Kiwi";"7080000960651";"7080000960651";;"Kiwi 708 Tvedestrand";"Tjennaveien 13";"4900";"TVEDESTRAND";"37162272";"kiwi.tvedestrand@kiwi.no";58.6246779671;8.9277524948;false;false
"Kiwi";"7080001160975";"7080001160975";;"Kiwi 525 Osloveien";"Dronning Åstasgate 10";"3511";"HØNEFOSS";"32134032";"kiwi.osloveien@kiwi.no";60.1523846833;10.2531037687;false;false
"Kiwi";"7080003539007";"7080003539007";;"Kiwi 942 Sunndalsøra";"Sunndalsvegen 3";"6600";"SUNNDALSØRA";"71690831";"kiwi.sunndalsora@kiwi.no";62.6736348189;8.5638119015;false;false
"Kiwi";"7080000743810";"7080000743810";;"Kiwi 569 Moveien";"Moveien 53";"3215";"SANDEFJORD";"33465061";"kiwi.moveien@kiwi.no";59.1429910299;10.2002182834;false;false
"Kiwi";"7080000908660";"7080000908660";;"Kiwi 856 Sørås";"Folldalslia 1";"5239";"RÅDAL";"55131120";"kiwi.soras@kiwi.no";60.298203696;5.3166021072;false;false
"Kiwi";"7080000004959";"7080000004959";;"Kiwi 821 Haus";;"5286";"HAUS";"56193350";"kiwi.haus@kiwi.no";60.453681489;5.4937079402;true;false
"Kiwi";"7080001113537";"7080001113537";;"Kiwi 026 Øyer";"Kongsvegen 10";"2636";"ØYER";"61277133";"kiwi.oyer@kiwi.no";61.2438324718;10.4386966068;false;true
